Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-April-2018,72.00,72.50,71.15,71.65,71.604529546208872902,7411780,2299,530717020.00,6608113,89.16,1.35,-0.35
17-April-2018,71.80,74.05,71.20,71.40,71.535737889880653896,43872400,4806,3138444507.00,276758,0.63,2.85,-0.40
16-April-2018,72.00,72.00,70.75,71.25,71.196742522804286854,5753962,2026,409663351.00,5138534,89.30,1.25,-0.75
13-April-2018,73.00,74.30,72.00,72.20,72.881982204968539530,767630,2214,55946396.00,164254,21.40,2.30,-0.80
12-April-2018,74.90,74.90,72.15,73.05,73.087828202449643490,713165,2003,52123681.00,222354,31.18,2.75,-1.85
11-April-2018,74.15,75.20,73.30,73.95,74.348741381359961959,672960,1866,50033729.00,161861,24.05,1.90,-0.20
10-April-2018,75.00,75.50,73.55,73.95,74.167044424297370806,608856,2247,45157050.00,143800,23.62,1.95,-1.05
9-April-2018,74.25,75.20,73.50,74.90,74.504924653811200423,936411,2260,69767231.00,187005,19.97,1.70,0.65
6-April-2018,76.65,78.00,74.70,74.90,75.484721802340009836,886492,2602,66916602.00,299002,33.73,3.30,-1.75
5-April-2018,76.60,77.80,76.10,77.00,76.903806269149186896,339440,1129,26104228.00,54576,16.08,1.70,0.40
4-April-2018,77.60,78.40,75.65,76.55,76.717288996818221890,1247730,2310,95722463.00,445396,35.70,2.75,-1.05
3-April-2018,77.00,78.00,76.50,77.45,77.561255685204993998,1224670,1353,94986943.00,809498,66.10,1.50,0.45
2-April-2018,78.25,78.25,75.65,77.60,76.897718706484007608,651341,1818,50086637.00,54195,8.32,2.60,-0.65
28-March-2018,80.00,80.70,75.25,75.75,76.784893864820990323,4020062,4031,308680034.00,2958198,73.59,5.45,-4.25
27-March-2018,79.60,81.60,79.60,80.65,80.820818600744659710,533398,1329,43109663.00,85284,15.99,2.00,1.05
26-March-2018,77.00,80.60,77.00,80.25,78.789485181958245290,782762,1954,61673415.00,167562,21.41,3.60,3.25
23-March-2018,77.50,78.15,74.55,77.65,76.224305033091180144,1151062,2890,87738901.00,239462,20.80,3.60,0.15
22-March-2018,79.00,79.75,76.80,77.50,78.713859379440290143,1066231,1559,83927157.00,85786,8.05,2.95,-1.50
21-March-2018,77.50,80.00,77.50,79.10,79.043987615639758529,5661980,1687,447545477.00,5089202,89.88,2.50,1.60
20-March-2018,76.90,78.10,76.05,77.05,76.875893461221596792,1086365,1765,83515280.00,482299,44.40,2.05,0.15
19-March-2018,81.50,81.50,76.95,77.60,77.846094429121299556,2075292,2470,161553377.00,1153588,55.59,4.55,-3.90
16-March-2018,80.50,83.00,79.35,81.15,81.279652617879667634,799120,2493,64952196.00,104798,13.11,3.65,0.65
15-March-2018,81.35,82.10,79.80,80.00,80.608171929896394190,635003,1719,51186431.00,181045,28.51,2.30,-1.35
14-March-2018,80.00,82.00,79.70,81.35,80.761446563496782953,6126271,2251,494766508.00,5451510,88.99,2.30,1.35
13-March-2018,78.00,81.45,78.00,80.65,80.262146211003422588,1055926,2197,84750887.00,352491,33.38,3.45,2.65
12-March-2018,78.90,79.90,76.65,78.55,77.943650257377610728,852444,3345,66442597.00,173986,20.41,3.25,-0.35
9-March-2018,80.20,80.70,78.50,78.80,79.387576053140229899,616181,1791,48917116.00,122668,19.91,2.20,-1.40
8-March-2018,83.10,83.10,78.65,79.50,79.919632748690046208,3231030,5581,258222731.00,1884895,58.34,4.45,-3.60
7-March-2018,82.00,82.50,77.35,79.60,79.604904560408605928,2202807,5182,175354241.00,304025,13.80,5.15,-2.40
6-March-2018,82.90,83.00,81.25,81.95,82.321488366303254115,482005,1496,39679369.00,95424,19.80,1.75,-0.95
5-March-2018,83.05,83.40,81.60,82.70,82.490337113812439455,434601,1897,35850383.00,128014,29.46,1.80,-0.35
1-March-2018,84.00,84.15,82.70,83.00,83.252141187323751716,572346,1838,47649030.00,197126,34.44,1.45,-1.00
28-February-2018,84.05,84.90,82.65,83.70,83.830063445308341945,710218,1970,59537620.00,127844,18.00,2.25,-0.35
27-February-2018,82.70,85.20,82.70,84.35,84.439465943553995304,1314318,5992,110980310.00,305927,23.28,2.50,1.65
26-February-2018,82.90,83.45,81.00,82.20,82.440424411075738461,658701,2118,54303590.00,233913,35.51,2.45,-0.70
23-February-2018,81.85,83.65,81.30,82.20,81.928259754918323313,581194,1613,47616213.00,160765,27.66,2.35,0.35
22-February-2018,83.65,83.65,80.80,81.25,81.674317742253799092,633375,2225,51730471.00,113013,17.84,2.85,-2.40
21-February-2018,84.25,84.70,82.75,83.25,83.770651565535179271,546714,3288,45798588.00,73420,13.43,1.95,-1.00
20-February-2018,82.55,84.55,82.50,84.00,83.707938603729988446,727080,1910,60862368.00,97970,13.47,2.05,1.45
19-February-2018,81.85,83.00,80.85,82.60,82.063477440452080101,809768,1828,66452378.00,86833,10.72,2.15,0.75
16-February-2018,83.00,84.00,81.25,82.05,82.542998219699640414,907712,2469,74925270.00,160853,17.72,2.75,-0.95
15-February-2018,85.05,85.90,82.55,82.90,84.479901235232883086,2673423,2667,225850511.00,2043612,76.44,3.35,-2.15
14-February-2018,86.00,86.90,84.40,84.75,85.728591677120659037,1043461,3196,89454442.00,203125,19.47,2.50,-1.25
12-February-2018,83.90,86.30,83.50,84.70,84.755085622016685316,706010,2777,59837938.00,158668,22.47,2.80,0.80
9-February-2018,85.00,85.15,83.00,83.85,84.160363977025387350,643667,2025,54171249.00,125671,19.52,2.15,-1.15
8-February-2018,84.50,87.50,84.15,85.65,86.357874751877569732,833258,2561,71958390.00,118451,14.22,3.35,1.15
7-February-2018,85.35,87.20,83.15,84.00,85.890418796143064532,4409926,3433,378770391.00,3285940,74.51,4.05,-1.35
6-February-2018,85.20,85.90,80.35,84.90,84.522757701790150344,4479121,4756,378587659.00,3210448,71.68,5.55,-0.30
5-February-2018,86.00,89.25,86.00,87.85,87.795461632090358995,1263582,3313,110936765.00,155261,12.29,3.25,1.85
2-February-2018,91.00,91.10,87.20,88.15,89.217596721554367307,1741313,5255,155355761.00,133107,7.64,3.90,-2.85
1-February-2018,93.50,93.75,90.40,91.25,92.251980899580952077,1508658,3760,139176689.00,109296,7.24,3.35,-2.25
31-January-2018,94.00,96.00,92.10,93.15,94.040938251804330392,1895440,4558,178248956.00,183450,9.68,3.90,-0.85
30-January-2018,93.35,95.45,92.20,94.00,94.112011143147098950,1190328,3520,112024162.00,84742,7.12,3.25,0.65
29-January-2018,94.90,95.35,91.45,93.60,93.262804966303198070,1927631,5229,179776274.00,115830,6.01,3.90,-1.30
25-January-2018,94.70,97.50,92.10,95.15,95.476102161517424206,1657493,5044,158250971.00,270721,16.33,5.40,0.45
24-January-2018,99.00,99.00,92.95,94.05,94.738489760886714716,2824268,9607,267566885.00,390071,13.81,6.05,-4.95
23-January-2018,99.50,101.70,98.80,99.40,100.385737977575346263,836936,2393,84016438.00,88306,10.55,2.90,-0.10
22-January-2018,102.00,102.00,99.25,99.60,100.224718416507600289,902663,2592,90469145.00,122182,13.54,2.75,-2.40
19-January-2018,101.85,103.20,99.15,102.30,101.709690905167763512,1334736,3817,135755586.00,147465,11.05,4.05,0.45
18-January-2018,105.00,105.00,99.30,100.90,101.799272411973158410,1432404,3830,145817685.00,181507,12.67,5.70,-4.10
17-January-2018,102.60,104.15,100.75,103.45,102.257537883919413210,1291775,3938,132093731.00,114477,8.86,3.40,0.85
16-January-2018,104.25,106.65,102.10,102.60,104.107435790820406205,1563250,4535,162745949.00,184682,11.81,4.55,-1.65
15-January-2018,109.00,109.10,103.80,104.65,106.053740756539173315,1814526,5644,192437270.00,279013,15.38,5.30,-4.35
12-January-2018,107.20,110.30,102.00,108.60,107.106976916329994319,3404398,10040,364634778.00,374720,11.01,8.30,1.40
11-January-2018,107.50,108.95,106.40,107.15,107.513730665330953023,934332,3406,100453519.00,153279,16.41,2.55,-0.35
10-January-2018,112.90,113.50,106.40,107.50,109.727974146530993709,2285496,7703,250782846.00,408390,17.87,7.10,-5.40
9-January-2018,110.00,112.90,107.35,108.60,109.753359043507129740,2472951,9059,271414679.00,251397,10.17,5.55,-1.40
8-January-2018,115.65,115.65,108.15,109.50,110.063115928783659754,2057056,8365,226405993.00,348962,16.96,7.50,-6.15
5-January-2018,107.65,118.00,107.65,115.65,114.537401097565862167,6937898,23921,794648806.00,907765,13.08,10.35,8.00
4-January-2018,103.00,105.60,101.90,104.50,103.954613072870691484,1097739,3505,114115033.00,106574,9.71,3.70,1.50
3-January-2018,101.65,103.80,101.05,102.55,102.355257239029302643,1229343,3144,125829719.00,131876,10.73,2.75,0.90
2-January-2018,105.30,108.00,99.40,100.75,101.744978956777593623,2147960,5460,218544145.00,259533,12.08,8.60,-4.55
1-January-2018,108.00,108.15,104.30,104.85,106.213308563112125344,914539,2791,97136213.00,118943,13.01,3.85,-3.15
29-December-2017,102.30,108.60,102.30,108.20,106.574113165173942818,2091032,6262,222849881.00,373059,17.84,6.30,5.90
28-December-2017,101.45,103.70,100.50,102.20,102.312083479155562535,808633,4801,82732927.00,116991,14.47,3.20,0.75
27-December-2017,101.75,104.80,100.20,101.15,102.591248229026839392,1209081,3098,124041129.00,134589,11.13,4.60,-0.60
26-December-2017,100.50,102.30,99.70,101.75,101.204760800817937560,672912,1960,68101898.00,91653,13.62,2.60,1.25
22-December-2017,100.05,101.50,99.65,100.65,100.515576736144910329,729389,3032,73314956.00,174736,23.96,1.85,0.60
21-December-2017,98.10,102.80,97.30,101.35,100.666211549599190261,1478008,5662,148785466.00,177978,12.04,5.50,3.25
20-December-2017,98.00,99.90,97.15,98.05,98.657995134228971417,856596,2899,84510044.00,73764,8.61,2.75,0.05
19-December-2017,95.00,98.95,94.30,98.40,96.932426123852994263,1058190,3311,102572924.00,123751,11.69,4.65,3.40
18-December-2017,93.95,96.10,89.75,94.80,93.530978173861999039,899472,3100,84128496.00,74203,8.25,6.35,0.85
15-December-2017,95.70,95.70,93.70,93.95,94.171617265409484790,318278,1219,29972754.00,75676,23.78,2.00,-1.75
14-December-2017,93.00,94.50,91.30,93.85,92.956935054169082024,665878,2192,61897978.00,109530,16.45,3.20,0.85
13-December-2017,95.45,95.45,92.30,92.80,93.555529230016508039,519141,1324,48568511.00,50705,9.77,3.15,-2.65
12-December-2017,95.05,96.45,93.00,93.40,94.455275932588410499,662082,1696,62537138.00,67643,10.22,3.45,-1.65
11-December-2017,96.20,97.65,95.50,95.75,96.148525314436331342,492071,1270,47311901.00,96204,19.55,2.15,-0.45
8-December-2017,97.85,98.85,95.50,96.15,97.288629539202168767,1072683,3540,104359859.00,135047,12.59,3.35,-1.70
7-December-2017,93.05,98.00,92.90,97.55,95.163857420870544913,1468069,6018,139707109.00,375456,25.57,5.10,4.50
6-December-2017,93.20,94.60,92.80,93.15,93.517028081460755185,554672,1407,51871277.00,66872,12.06,1.80,-0.05
5-December-2017,92.10,93.85,92.00,93.40,93.095996069306288182,647214,1791,60253032.00,62878,9.72,1.85,1.30
4-December-2017,93.90,94.25,92.45,93.15,93.308731751549576694,563541,1387,52583296.00,61821,10.97,1.80,-0.75
1-December-2017,94.15,94.70,92.85,93.15,93.512347464461135510,750235,1982,70156236.00,71725,9.56,1.85,-1.00
30-November-2017,92.10,94.90,92.10,94.25,93.719473714632323804,1435951,3205,134576572.00,394914,27.50,2.80,2.15
29-November-2017,96.30,96.30,93.15,93.55,94.543769018298720130,826178,1928,78109982.00,101039,12.23,3.15,-2.75
28-November-2017,96.00,96.95,94.65,95.15,95.440074741893072429,1491533,3022,142352021.00,666985,44.72,2.30,-0.85
27-November-2017,94.65,96.90,93.45,96.25,95.528386109836316353,1634250,5558,156117265.00,233117,14.26,3.45,1.60
24-November-2017,96.05,97.70,94.00,94.65,95.638292739067978359,1533591,4220,146670025.00,224288,14.63,3.70,-1.40
23-November-2017,98.75,100.15,95.50,96.05,97.684280281888602396,2185828,6976,213521035.00,215678,9.87,4.65,-2.70
22-November-2017,102.80,102.90,97.55,98.60,100.032635313122865430,1013963,3344,101429391.00,122229,12.05,5.35,-4.20
21-November-2017,102.40,102.50,99.60,100.80,101.360038650368326292,2082257,4569,211057650.00,426338,20.47,2.90,-1.60
20-November-2017,95.05,101.75,94.70,101.10,99.281264028032795007,2664308,6149,264515866.00,517874,19.44,7.05,6.05
17-November-2017,95.05,98.00,94.25,95.20,96.470049518972831212,1200348,2828,115797631.00,99186,8.26,3.75,0.15
16-November-2017,93.05,96.50,92.40,95.90,94.439048487474325948,1103254,2647,104190258.00,237203,21.50,4.10,2.85
15-November-2017,92.45,95.10,91.85,93.50,93.555172560752999845,1947517,4054,182200289.00,254684,13.08,3.25,1.05
14-November-2017,92.10,93.60,91.15,92.45,92.395781635303645614,1542209,4079,142493606.00,202964,13.16,2.45,0.35
13-November-2017,99.90,99.90,91.30,93.55,95.074775554294841184,2940132,8042,279532390.00,247870,8.43,8.60,-6.35
10-November-2017,97.00,98.35,95.50,97.05,96.877588997987805800,1520231,3953,147276314.00,180976,11.90,2.85,0.05
9-November-2017,101.00,102.75,94.65,96.65,97.949354283847452757,2794649,6442,273734065.00,265294,9.49,8.10,-4.35
8-November-2017,97.20,101.30,96.00,98.50,97.908934677764593051,2109343,4904,206523526.00,191918,9.10,5.30,1.30
7-November-2017,101.00,102.75,96.40,97.20,99.171099283231852533,1996601,4934,198005116.00,296677,14.86,6.35,-3.80
6-November-2017,106.70,106.70,100.10,100.65,103.378894159023144396,1337516,4051,138270925.00,203394,15.21,6.60,-6.05
3-November-2017,106.50,110.85,104.90,106.05,108.261331712518840016,3330013,10062,360511642.00,411234,12.35,5.95,-0.45
2-November-2017,100.00,107.05,99.55,106.55,103.576251288860459773,5837521,13969,604628542.00,1395829,23.91,7.50,6.55
1-November-2017,93.80,100.05,93.60,99.00,97.721847770167705755,4406587,11017,430619824.00,660579,14.99,6.45,5.20
31-October-2017,93.05,95.50,92.40,92.90,93.494493274930138562,1344447,3237,125698391.00,197247,14.67,3.10,-0.15
30-October-2017,94.00,95.50,93.05,94.70,94.168202615151801759,1353344,3411,127441972.00,176983,13.08,2.45,0.70
27-October-2017,97.30,97.50,92.50,93.00,94.714788566200363796,1101716,3415,104348798.00,179899,16.33,5.00,-4.30
26-October-2017,99.00,99.80,96.20,96.80,97.993835275484827731,962249,2986,94294470.00,236000,24.53,3.60,-2.20
25-October-2017,99.90,100.30,94.75,99.05,97.919120579275607645,2417364,5143,236706157.00,1127602,46.65,5.55,-0.85
24-October-2017,99.00,100.80,96.55,98.45,98.928221126174320843,2573083,7673,254550524.00,461343,17.93,4.25,-0.55
23-October-2017,91.25,99.30,91.25,98.15,97.034700260090879623,4501119,14182,436764733.00,689403,15.32,8.05,6.90
19-October-2017,88.90,91.90,88.75,91.10,90.799990438258733363,543834,2008,49380122.00,150215,27.62,3.15,2.20
18-October-2017,91.00,91.70,87.00,88.65,88.934956546207242041,2459279,6845,218715871.00,263343,10.71,4.70,-2.35
17-October-2017,83.55,91.00,82.65,90.00,87.468049141377776941,4038796,11330,353265607.00,547424,13.55,8.35,6.45
16-October-2017,79.20,83.55,79.05,83.05,82.198011443448459985,2865395,8750,235529771.00,509991,17.80,4.50,3.85
13-October-2017,75.00,80.50,75.00,78.90,78.479126470807186866,3425415,9410,268823577.00,376518,10.99,5.50,3.90
12-October-2017,74.30,74.75,73.05,74.50,73.909859776834522147,661303,1565,48876812.00,90481,13.68,1.70,0.20
11-October-2017,73.45,76.00,72.45,72.65,73.238841114795948958,3002092,2819,219869739.00,1999137,66.59,3.55,-0.80
10-October-2017,74.50,74.85,71.50,72.95,73.141774540171319604,991130,2149,72493007.00,300265,30.30,3.35,-1.55
9-October-2017,73.80,75.50,73.80,74.25,74.586299467803126774,530067,1288,39535736.00,90862,17.14,1.70,0.45
6-October-2017,74.20,74.30,73.35,73.80,73.805676281665529983,448674,1098,33114688.00,93159,20.76,0.95,-0.40
5-October-2017,74.25,74.55,73.45,73.70,73.977245124942638253,542609,1392,40140719.00,146643,27.03,1.10,-0.55
4-October-2017,75.90,76.05,73.30,74.25,74.730460839843920037,574321,1536,42919273.00,101870,17.74,2.75,-1.65
3-October-2017,78.35,78.45,75.60,75.90,76.492836107342576354,664862,1588,50857180.00,97723,14.70,2.85,-2.45
29-September-2017,75.00,77.85,75.00,77.35,76.529178769162859371,847277,2228,64841413.00,109600,12.94,2.85,2.35
28-September-2017,75.10,76.55,75.00,75.55,75.974492918905684205,620808,1464,47165573.00,95200,15.33,1.55,0.45
27-September-2017,76.00,76.45,74.80,75.40,75.575755939686796063,1000179,2285,75589284.00,78892,7.89,1.65,-0.60
26-September-2017,75.50,77.10,75.50,76.00,76.400431593521354393,548201,1740,41882793.00,86193,15.72,1.60,0.50
25-September-2017,78.20,78.50,75.20,76.15,76.589063325354411645,840548,2546,64376784.00,149368,17.77,3.30,-2.05
22-September-2017,79.40,79.70,77.80,78.20,78.859067005857283073,848687,2352,66926665.00,126199,14.87,1.90,-1.20
21-September-2017,80.00,81.35,78.60,80.30,79.919743580560827991,1061074,2847,84800762.00,120272,11.33,2.75,0.30
20-September-2017,76.85,81.30,76.85,80.15,79.858288575847881677,2794877,7764,223194094.00,241845,8.65,4.45,3.30
19-September-2017,82.00,83.60,82.00,83.00,83.017432741705743962,749796,1811,62246139.00,115016,15.34,1.60,1.00
18-September-2017,80.50,83.05,80.50,82.55,82.201558546038083603,939722,2619,77246613.00,225313,23.98,2.55,2.05
15-September-2017,81.40,82.40,79.30,79.65,80.351878721458367902,1036556,2713,83289222.00,126853,12.24,3.10,-1.75
14-September-2017,83.15,83.40,81.35,81.75,82.343448177276070451,867438,2294,71427836.00,132557,15.28,2.05,-1.40
13-September-2017,79.00,84.50,78.75,82.60,81.197497069505451722,8623971,10424,700244860.00,5112415,59.28,5.75,3.60
12-September-2017,78.80,79.75,77.15,78.85,78.497391645976694923,987596,3115,77523710.00,146882,14.87,2.60,0.05
11-September-2017,81.50,81.50,78.45,78.65,79.302406081379169918,1237614,2748,98145768.00,653648,52.82,3.05,-2.85
8-September-2017,81.80,81.85,79.30,79.75,80.418094336289557604,1194429,3613,96053704.00,514808,43.10,2.55,-2.05
7-September-2017,82.00,82.75,80.30,80.75,82.020401697444478385,6606166,3082,541840389.00,5895442,89.24,2.45,-1.25
6-September-2017,84.70,84.70,81.55,81.80,82.713502588010487630,2537084,3876,209851104.00,1578976,62.24,3.15,-2.90
5-September-2017,87.00,87.65,84.30,84.70,85.510571193086740428,1000975,2544,85593944.00,325425,32.51,3.35,-2.30
4-September-2017,88.20,89.25,85.95,87.05,87.406053406616100041,1055637,2239,92269064.00,89099,8.44,3.30,-1.15
1-September-2017,90.80,91.15,88.70,88.90,89.532046557212399057,493844,1295,44214864.00,58016,11.75,2.45,-1.90
31-August-2017,88.25,91.50,87.30,91.00,89.619386566278869172,1269477,2634,113769750.00,,,4.20,2.75
30-August-2017,88.20,88.85,87.55,87.95,88.222767688456451917,338752,1033,29885639.00,29537,8.72,1.30,-0.25
29-August-2017,89.55,89.55,86.85,87.50,87.796485620594775922,663275,1843,58233214.00,91097,13.73,2.70,-2.05
28-August-2017,90.05,91.10,89.55,89.80,90.345011931068207471,543958,1450,49143892.00,70577,12.97,1.55,-0.25
24-August-2017,90.00,90.60,89.35,90.05,90.005909759294185340,250264,878,22525239.00,43907,17.54,1.25,0.05
23-August-2017,88.00,91.15,87.60,90.55,89.550613295403405152,1217684,2513,109044349.00,410481,33.71,3.55,2.55
22-August-2017,89.25,90.25,87.50,87.90,88.748555894502858473,807074,2151,71626652.00,115288,14.28,2.75,-1.35
21-August-2017,90.00,91.25,88.50,89.05,90.026588905022724295,710033,1661,63921849.00,39589,5.58,2.75,-0.95
18-August-2017,89.00,92.00,88.00,90.25,90.108109916787047763,866692,2411,78095978.00,69971,8.07,4.00,1.25
17-August-2017,87.50,90.20,87.10,89.40,88.974892160730433483,1231926,3075,109610483.00,122016,9.90,3.10,1.90
16-August-2017,87.00,87.35,85.70,86.95,86.683864642168021032,669071,1758,57997660.00,40756,6.09,1.65,-0.05
14-August-2017,86.00,87.90,85.00,86.35,86.043548413410555510,1225900,2674,105480786.00,60331,4.92,2.90,0.35
11-August-2017,87.10,88.80,85.65,86.25,87.337160015944828153,875519,2424,76465343.00,61381,7.01,3.15,-0.85
10-August-2017,90.50,93.00,86.60,87.90,90.883213883658726585,10001283,5635,908948742.00,7948187,79.47,6.40,-2.60
9-August-2017,91.85,92.60,90.60,91.05,91.637037299975862215,704290,1883,64539049.00,64732,9.19,2.00,-0.80
8-August-2017,95.00,95.45,91.45,91.85,92.625662668697269752,1518104,3886,140615389.00,97354,6.41,4.00,-3.15
7-August-2017,93.00,94.20,92.75,93.05,93.450569577964885515,728873,1707,68113597.00,53865,7.39,1.45,0.05
4-August-2017,93.00,93.70,90.55,92.65,92.229549679011574327,1792588,3824,165329584.00,109223,6.09,3.15,-0.35
3-August-2017,93.25,94.50,91.95,93.30,93.290109691439518806,1371757,3568,127971361.00,209053,15.24,2.55,0.05
2-August-2017,92.60,93.90,91.75,92.25,92.783713378030108250,1474081,2838,136770709.00,50267,3.41,2.15,-0.35
1-August-2017,93.20,93.65,91.60,92.55,92.788157056496890310,1090945,2765,101226776.00,86892,7.96,2.05,-0.65
31-July-2017,95.00,95.35,92.00,92.50,93.437117930176022978,1264494,3855,118150675.00,169200,13.38,3.35,-2.50
28-July-2017,87.80,96.70,87.30,95.55,93.506651845493513662,3534583,10969,330507022.00,519856,14.71,9.40,7.75
27-July-2017,94.65,97.55,91.50,92.65,94.838920485749030834,2285213,7082,216727134.00,116198,5.08,6.05,-2.00
26-July-2017,98.25,98.25,93.60,94.65,95.790823743067923631,1796179,5952,172057466.00,407207,22.67,4.65,-3.60
25-July-2017,95.00,99.60,93.25,97.80,97.458372605473123764,4967474,17834,484121932.00,868970,17.49,6.35,2.80
24-July-2017,90.00,92.85,89.35,91.85,90.931948329209376674,1487649,4832,135274822.00,156305,10.51,3.50,1.85
21-July-2017,95.50,95.50,88.20,91.90,90.856817428653815530,4647060,14104,422217082.00,304838,6.56,7.30,-3.60
20-July-2017,96.50,96.50,94.05,94.85,94.937334508944323188,5124144,5333,486472573.00,3618334,70.61,2.45,-1.65
19-July-2017,89.00,96.15,87.80,95.00,94.175781347865649184,7623653,15875,717963478.00,3419579,44.85,8.35,6.00
18-July-2017,88.75,91.40,86.65,87.15,88.929813248134130121,1364645,4711,121357625.00,134048,9.82,4.75,-1.60
17-July-2017,89.45,89.50,88.00,88.90,88.699586909679646670,756009,2185,67057686.00,87865,11.62,1.50,-0.55
14-July-2017,87.75,90.55,87.05,88.65,88.668512991691852172,3176761,4700,281678674.00,1995706,62.82,3.50,0.90
13-July-2017,85.85,88.20,85.85,87.60,87.544645043859585562,1380086,4134,120819139.00,254575,18.45,2.35,1.75
12-July-2017,85.95,86.05,84.35,85.50,85.015464491273172500,835527,2425,71032716.00,118275,14.16,1.70,-0.45
11-July-2017,86.95,89.40,84.05,84.35,86.948379023474613584,2373415,6510,206364587.00,228297,9.62,5.35,-2.60
10-July-2017,83.40,87.80,83.40,87.45,86.103370683768815720,5948882,9297,512218792.00,3230908,54.31,4.40,4.05
7-July-2017,81.25,83.75,81.25,83.40,82.759903503285599408,984904,2495,81510560.00,96363,9.78,2.50,2.15
6-July-2017,84.05,84.05,82.15,82.50,83.274673399934131079,1011099,2685,84198939.00,453609,44.86,1.90,-1.55
5-July-2017,84.25,84.35,83.05,83.55,83.817675302452366346,650433,1821,54517782.00,64506,9.92,1.30,-0.70
4-July-2017,86.35,86.35,83.70,84.00,84.781209341339842967,863131,2269,73177290.00,419062,48.55,2.65,-2.35
3-July-2017,85.90,87.50,84.25,85.55,85.545768976174887323,6100202,3434,521846471.00,5313708,87.11,3.25,-0.35
30-June-2017,84.90,85.40,82.70,85.05,84.243091121448592482,1149861,3187,96867845.00,96160,8.36,2.70,0.15
29-June-2017,83.90,85.30,83.45,84.25,84.391556612307135657,928632,3224,78368700.00,159743,17.20,1.85,0.35
28-June-2017,81.95,84.25,80.75,83.45,82.489719281613735713,949350,3071,78311615.00,181137,19.08,3.50,1.50
27-June-2017,79.45,81.40,79.45,81.15,80.618351961043151749,613602,1745,49467582.00,142812,23.27,1.95,1.70
23-June-2017,81.00,81.00,78.80,79.35,79.474151434276072093,595004,1674,47287438.00,72946,12.26,2.20,-1.65
22-June-2017,81.15,81.60,79.85,80.25,80.878684352402791091,710403,2096,57456460.00,74774,10.53,1.75,-0.90
21-June-2017,82.40,83.05,80.30,80.70,81.668096114062651661,855109,2829,69835124.00,135199,15.81,2.75,-1.70
20-June-2017,79.00,82.10,78.40,81.95,80.952687745523287183,1280683,4108,103674731.00,217660,17.00,3.70,2.95
19-June-2017,78.00,81.55,77.50,79.80,79.569311863189094623,1673083,4599,133126063.00,229396,13.71,4.05,1.80
16-June-2017,76.80,79.45,76.10,77.75,77.889617062587434520,2375349,6474,185015024.00,547218,23.04,3.35,0.95
15-June-2017,77.30,77.70,76.25,76.50,76.861464592584724914,640219,3117,49208170.00,205150,32.04,1.45,-0.80
14-June-2017,79.90,79.90,76.25,77.05,77.487862611806797853,1048125,2627,81216966.00,221548,21.14,3.65,-2.85
13-June-2017,78.80,79.55,78.50,78.90,79.063978486939677018,909587,1779,71915567.00,137391,15.10,1.05,0.10
12-June-2017,78.95,79.70,78.05,78.80,79.190278033460732135,727898,1652,57642445.00,85146,11.70,1.65,-0.15
9-June-2017,78.70,79.40,78.40,78.90,79.006750004225090276,887555,1656,70122836.00,76009,8.56,1.00,0.20
8-June-2017,79.50,80.45,78.40,79.40,79.320760396877377257,1229095,2549,97492750.00,71656,5.83,2.05,-0.10
7-June-2017,80.00,80.70,78.55,78.85,79.192752199079657762,2363034,1565,187135166.00,1895290,80.21,2.15,-1.15
6-June-2017,81.00,81.90,79.60,80.00,80.202224549168761358,758266,1567,60814620.00,80335,10.59,2.30,-1.00
5-June-2017,79.90,82.10,79.90,81.55,81.085449949297639728,622259,1960,50456151.00,90039,14.47,2.20,1.65
2-June-2017,78.70,81.00,78.70,79.90,80.144599444944029272,515984,1652,41353331.00,85842,16.64,2.30,1.20
1-June-2017,80.00,80.75,78.80,79.70,79.788711211832928358,825155,2005,65838054.00,53590,6.49,1.95,-0.30
31-May-2017,77.80,80.35,77.80,80.05,79.361590824251030222,1366210,2615,108424599.00,157491,11.53,2.55,2.25
30-May-2017,79.90,80.20,78.00,78.85,79.162038370051516120,1316287,3806,104199962.00,251023,19.07,2.20,-1.05
29-May-2017,80.75,81.25,77.85,79.10,79.138735064338235294,870400,2814,68882355.00,108661,12.48,3.40,-1.65
26-May-2017,79.45,81.20,79.35,79.65,80.028002493100370374,779752,3766,62401995.00,295862,37.94,1.85,0.20
25-May-2017,78.10,80.10,75.80,79.40,78.572485926029793953,1255154,5858,98620570.00,172160,13.72,4.30,1.30
24-May-2017,84.90,84.90,76.65,78.80,81.260323770212664747,1849954,8430,150327861.00,366886,19.83,8.25,-6.10
23-May-2017,87.80,88.00,83.70,84.45,86.073929919760946865,847343,2365,72934142.00,90615,10.69,4.30,-3.35
22-May-2017,87.00,88.50,87.00,87.80,87.915690995643942874,435256,2049,38265832.00,106214,24.40,1.50,0.80
19-May-2017,88.25,89.00,87.00,87.90,88.158044839032724241,964606,3255,85037779.00,208706,21.64,2.00,-0.35
18-May-2017,86.00,87.90,85.80,86.95,87.196528630530753452,864846,2776,75411569.00,153676,17.77,2.10,0.95
17-May-2017,87.50,87.75,86.25,87.10,87.009401771895831048,656472,3160,57119236.00,121478,18.50,1.50,-0.40
